paso,episodio,puntaje,pasos_episodio,perdida_media,pasos_por_segundo
3189938,3113,885.0,4807,1.42004,119.2
3191204,3114,950.0,5089,1.39395,119.3
3192388,3115,970.0,4775,1.40024,119.3
3193053,3116,580.0,2675,1.39171,119.3
3193978,3117,610.0,3709,1.40505,119.3
3195330,3118,810.0,5437,1.42723,119.3
3197123,3119,1230.0,7185,1.43843,119.3
3197989,3120,575.0,3499,1.43471,119.3
3199614,3121,1605.0,6539,1.42524,119.3
3201383,3122,1385.0,7117,1.40556,119.3
3202838,3123,945.0,5853,1.40497,119.3
3204646,3124,1200.0,7263,1.43508,119.3
3205590,3125,460.0,3817,1.44049,119.3
3207611,3126,1550.0,8091,1.44239,119.3
3209157,3127,1245.0,6217,1.41403,119.3
3209965,3128,460.0,3271,1.39997,119.3
3211441,3129,1190.0,5920,1.37661,119.3
3212937,3130,1270.0,6013,1.36377,119.3
3214724,3131,1240.0,7171,1.38939,119.3
3216421,3132,1170.0,6813,1.42552,119.3
3217795,3133,950.0,5521,1.41218,119.3
3219481,3134,1370.0,6776,1.40688,119.3
3221388,3135,1230.0,7635,1.39224,119.3
3223988,3136,2230.0,10419,1.39865,119.3
3225468,3137,940.0,5937,1.41111,119.3
3226941,3138,1135.0,5909,1.41575,119.3
3228974,3139,1235.0,8167,1.40209,119.3
3230370,3140,1030.0,5609,1.42129,119.3
3231824,3141,1180.0,5838,1.44111,119.3
3233446,3142,1175.0,6522,1.44224,119.3
3234232,3143,570.0,3152,1.42349,119.3
3235780,3144,1235.0,6203,1.40377,119.3
3238347,3145,2060.0,10285,1.39766,119.4
3239851,3146,1230.0,6037,1.39692,119.4
3241249,3147,990.0,5611,1.41377,119.4
3242883,3148,1145.0,6577,1.42625,119.4
3244517,3149,1275.0,6573,1.40379,119.4
3245982,3150,1035.0,5873,1.37599,119.4
3246957,3151,545.0,3911,1.38729,119.4
3248594,3152,1250.0,6565,1.40144,119.4
3249942,3153,895.0,5419,1.40538,119.4
3251398,3154,1205.0,5858,1.40395,119.4
3253076,3155,1210.0,6745,1.40454,119.4
3255222,3156,1935.0,8613,1.45187,119.4
3256107,3157,555.0,3556,1.44615,119.4
3257693,3158,815.0,6357,1.46793,119.4
3259211,3159,1160.0,6091,1.44444,119.4
3260947,3160,1145.0,6985,1.39628,119.4
3261958,3161,545.0,4063,1.35209,119.4
3263738,3162,1230.0,7149,1.38266,119.4
3265193,3163,1325.0,5851,1.39969,119.4
3267164,3164,1230.0,7907,1.40108,119.4
3268474,3165,985.0,5259,1.39647,119.4
3270038,3166,1400.0,6292,1.41112,119.4
3271866,3167,1145.0,7323,1.38502,119.4
3273222,3168,1075.0,5445,1.39968,119.4
3274404,3169,755.0,4745,1.39726,119.4
3275938,3170,1405.0,6161,1.41421,119.4
3276812,3171,530.0,3517,1.41577,119.4
3278272,3172,1310.0,5873,1.40431,119.4
3279598,3173,945.0,5316,1.41087,119.4
3281151,3174,1085.0,6225,1.41715,119.5
3282954,3175,1430.0,7247,1.39211,119.5
3283917,3176,540.0,3876,1.39482,119.5
3286007,3177,1715.0,8393,1.40803,119.5
3288207,3178,1795.0,8833,1.44441,119.5
3289091,3179,630.0,3551,1.44804,119.5
3290781,3180,1200.0,6799,1.46457,119.5
3292172,3181,1185.0,5585,1.44456,119.5
3293007,3182,550.0,3355,1.44618,119.5
3294494,3183,1275.0,5975,1.43862,119.5
3295448,3184,545.0,3841,1.40707,119.5
3296918,3185,1045.0,5891,1.37392,119.5
3298431,3186,1200.0,6073,1.38245,119.5
3299678,3187,1115.0,5015,1.40838,119.5
3301616,3188,1230.0,7787,1.45033,119.5
3302393,3189,600.0,3113,1.45578,119.5
3304276,3190,1600.0,7565,1.46088,119.5
3305053,3191,685.0,3137,1.44948,119.5
3306604,3192,1130.0,6221,1.42627,119.5
3308164,3193,1100.0,6259,1.41307,119.5
3308930,3194,515.0,3085,1.41718,119.5
3310488,3195,1325.0,6267,1.44439,119.5
3311955,3196,1085.0,5907,1.42921,119.5
3313709,3197,1235.0,7049,1.42331,119.5
3315399,3198,1205.0,6788,1.41699,119.5
3317146,3199,1125.0,7027,1.41654,119.5
3318793,3200,1180.0,6617,1.42185,119.5
3320354,3201,1435.0,6275,1.40555,119.5
3321821,3202,1145.0,5885,1.40168,119.5
3322817,3203,575.0,4007,1.39541,119.5
3323874,3204,600.0,4235,1.39909,119.5
3325756,3205,1230.0,7553,1.39732,119.6
3326652,3206,570.0,3623,1.41778,119.6
3328147,3207,1430.0,6017,1.4324,119.6
3329725,3208,1120.0,6351,1.43637,119.6
3331269,3209,1230.0,6183,1.44875,119.6
3332661,3210,1230.0,5603,1.44952,119.6
3334763,3211,1610.0,8439,1.42976,119.6
3335563,3212,500.0,3217,1.40996,119.6
3336918,3213,990.0,5457,1.42239,119.6
3337904,3214,575.0,3955,1.4209,119.6
3339933,3215,1640.0,8153,1.41865,119.6
3341624,3216,1340.0,6805,1.40144,119.6
3342287,3217,565.0,2683,1.40477,119.6
3344621,3218,1550.0,9357,1.43611,119.6
3345328,3219,525.0,2837,1.44951,119.6
3347061,3220,1155.0,6969,1.40852,119.6
3348720,3221,1200.0,6673,1.41241,119.6
3350198,3222,1155.0,5918,1.42976,119.6
3351845,3223,1200.0,6624,1.43054,119.6
3353294,3224,1145.0,5821,1.43474,119.6
3354899,3225,1200.0,6459,1.42955,119.6
3356421,3226,1205.0,6123,1.41303,119.7
3357282,3227,510.0,3469,1.39414,119.7
3358424,3228,600.0,4577,1.40162,119.7
3359801,3229,1085.0,5537,1.41462,119.7
3361350,3230,1230.0,6233,1.4014,119.7
3363016,3231,1230.0,6681,1.40437,119.7
3363623,3232,365.0,2467,1.40318,119.7
3365536,3233,1230.0,7691,1.37575,119.7
3367644,3234,1570.0,8445,1.35647,119.7
3368651,3235,600.0,4061,1.38438,119.7
3369394,3236,475.0,2999,1.42182,119.7
3371191,3237,1110.0,7207,1.43007,119.7
3372116,3238,575.0,3728,1.43298,119.7
3373738,3239,1400.0,6519,1.39435,119.7
3374765,3240,570.0,4145,1.38866,119.7
3376108,3241,1165.0,5407,1.39589,119.7
3376964,3242,470.0,3449,1.40426,119.7
3378633,3243,1145.0,6715,1.44036,119.7
3380270,3244,1230.0,6561,1.44159,119.7
3381731,3245,995.0,5869,1.42213,119.7
3383331,3246,1260.0,6417,1.39604,119.7
3384435,3247,600.0,4447,1.38497,119.7
3385025,3248,375.0,2379,1.38467,119.7
3387076,3249,1160.0,8217,1.40742,119.8
3388475,3250,1045.0,5625,1.40364,119.8
3390228,3251,1200.0,7040,1.4256,119.8
3392361,3252,1515.0,8563,1.46105,119.8
3393830,3253,930.0,5909,1.45203,119.8
3395990,3254,1580.0,8653,1.40631,119.8
3396912,3255,490.0,3705,1.42774,119.8
3398401,3256,995.0,5969,1.466,119.8
3399354,3257,580.0,3827,1.47428,119.8
3401031,3258,1150.0,6723,1.46764,119.8
3401987,3259,785.0,3849,1.45598,119.8
3403810,3260,1380.0,7329,1.43242,119.8
3404741,3261,595.0,3741,1.42683,119.8
3406570,3262,1370.0,7349,1.42352,119.8
3408076,3263,1200.0,6043,1.44918,119.8
3409411,3264,1200.0,5365,1.44725,119.8
3410938,3265,1185.0,6139,1.43956,119.8
3411827,3266,575.0,3585,1.43338,119.8
3413394,3267,1120.0,6291,1.41328,119.8
3414319,3268,575.0,3728,1.39881,119.8
3415836,3269,990.0,6083,1.38928,119.8
3417180,3270,1335.0,5395,1.40215,119.8
3418884,3271,1145.0,6844,1.40225,119.8
3420167,3272,930.0,5167,1.41583,119.8
3422256,3273,1500.0,8388,1.42081,119.8
3423205,3274,575.0,3813,1.42463,119.8
3424669,3275,1200.0,5875,1.40945,119.8
3426229,3276,1160.0,6269,1.41241,119.9
3427595,3277,1035.0,5485,1.42683,119.9
3428344,3278,525.0,3025,1.4179,119.9
3429824,3279,1175.0,5946,1.41157,119.9
3431096,3280,1015.0,5119,1.40199,119.9
3432988,3281,1235.0,7601,1.4091,119.9
3434545,3282,1145.0,6242,1.40301,119.9
3436825,3283,1705.0,9143,1.43571,119.9
3438177,3284,730.0,5435,1.45499,119.9
3440032,3285,1205.0,7448,1.44722,119.9
3441958,3286,1200.0,7743,1.42355,119.9
3443360,3287,1305.0,5625,1.41568,119.9
3445034,3288,1430.0,6731,1.44119,119.9
3446580,3289,1175.0,6216,1.43537,119.9
3447139,3290,390.0,2241,1.43798,119.9
3449334,3291,1915.0,8795,1.42388,119.9
3451798,3292,1735.0,9873,1.45512,119.9
3453429,3293,1200.0,6545,1.44935,119.9
3454519,3294,540.0,4397,1.43707,119.9
3455438,3295,500.0,3701,1.4478,119.9
3456953,3296,1370.0,6083,1.42222,119.9
3458674,3297,1335.0,6921,1.44259,120.0
3460633,3298,1200.0,7869,1.44586,120.0
3462252,3299,1660.0,6515,1.41212,120.0
3463560,3300,945.0,5243,1.41242,120.0
3465025,3301,1235.0,5887,1.40645,120.0
3467054,3302,1385.0,8155,1.44297,120.0
3468783,3303,1230.0,6947,1.41911,120.0
3470564,3304,1430.0,7145,1.38128,120.0
3472044,3305,1055.0,5951,1.38188,120.0
3473925,3306,1585.0,7543,1.40021,120.0
3474860,3307,575.0,3756,1.4019,120.0
3476120,3308,915.0,5067,1.39164,120.0
3477285,3309,925.0,4687,1.37592,120.0
3478622,3310,1275.0,5375,1.37147,120.0
3480027,3311,1025.0,5633,1.39844,120.0
3481057,3312,885.0,4155,1.4065,120.0
3482459,3313,1175.0,5637,1.40399,120.0
3484918,3314,1770.0,9865,1.39173,120.0
3486389,3315,1280.0,5903,1.37811,120.0
3487539,3316,720.0,4627,1.3865,120.0
3488490,3317,740.0,3831,1.38455,120.0
3489496,3318,540.0,4063,1.38858,120.0
3491530,3319,1335.0,8177,1.38704,120.1
3492354,3320,770.0,3325,1.38749,120.1
3494042,3321,1205.0,6780,1.39227,120.1
3495686,3322,1200.0,6595,1.37304,120.1
3496743,3323,545.0,4261,1.35241,120.1
3497505,3324,600.0,3053,1.35379,120.1
3499718,3325,1495.0,8891,1.40351,120.1
3500733,3326,600.0,4073,1.38984,120.1
3502641,3327,1230.0,7663,1.35431,120.1
3503768,3328,955.0,4547,1.31784,120.1
3505389,3329,1400.0,6511,1.35644,120.1
3507443,3330,1200.0,8233,1.39551,120.1
3509053,3331,1320.0,6467,1.37501,120.1
3510008,3332,800.0,3845,1.37098,120.1
3511711,3333,1400.0,6829,1.3496,120.1
3512866,3334,1040.0,4637,1.36747,120.1
3514380,3335,1170.0,6077,1.36633,120.1
3515974,3336,1490.0,6409,1.40958,120.1
3516777,3337,480.0,3249,1.38956,120.1
3519245,3338,2395.0,9889,1.34811,120.1
3520468,3339,595.0,4927,1.35976,120.1
3521234,3340,535.0,3085,1.38403,120.1
3522163,3341,490.0,3731,1.38728,120.1
3523035,3342,615.0,3499,1.38748,120.1
3523780,3343,515.0,2987,1.36748,120.1
3526316,3344,2185.0,10175,1.3337,120.1
3527942,3345,1170.0,6521,1.33489,120.1
3529388,3346,1040.0,5799,1.33329,120.1
3531219,3347,1635.0,7353,1.33969,120.1
3532878,3348,1230.0,6647,1.33865,120.2
3533690,3349,520.0,3263,1.32454,120.2
3535295,3350,1175.0,6433,1.31845,120.2
3536925,3351,1175.0,6537,1.32564,120.2
3539912,3352,2015.0,11987,1.32552,120.2
3542069,3353,1530.0,8651,1.31378,120.2
3543712,3354,1370.0,6599,1.32795,120.2
3545740,3355,1505.0,8147,1.35416,120.2
3546644,3356,470.0,3649,1.33913,120.2
3548047,3357,1200.0,5648,1.341,120.2
3549385,3358,1085.0,5371,1.3313,120.2
3550302,3359,545.0,3689,1.31592,120.2
3552347,3360,1520.0,8215,1.31731,120.2
3554712,3361,1705.0,9493,1.34261,120.2
3556366,3362,1405.0,6631,1.34389,120.2
3557184,3363,580.0,3293,1.32765,120.2
3558761,3364,1310.0,6327,1.33684,120.2
3560125,3365,1175.0,5480,1.33377,120.2
3561768,3366,1085.0,6587,1.34182,120.2
3563910,3367,1410.0,8581,1.34837,120.2
3566017,3368,1695.0,8455,1.37383,120.3
3566975,3369,775.0,3870,1.36714,120.3
3568358,3370,1085.0,5543,1.36687,120.3
3569226,3371,770.0,3495,1.3583,120.3
3571021,3372,1260.0,7199,1.35382,120.3
3572439,3373,1400.0,5695,1.34795,120.3
3574278,3374,1805.0,7395,1.37452,120.3
3576044,3375,1370.0,7089,1.36545,120.3
3577313,3376,1000.0,5111,1.35816,120.3
3578994,3377,1585.0,6753,1.3297,120.3
3580754,3378,1210.0,7070,1.35383,120.3
3581725,3379,605.0,3897,1.35389,120.3
3583194,3380,1125.0,5901,1.36384,120.3
3584713,3381,950.0,6091,1.33162,120.3
3586282,3382,1325.0,6291,1.33596,120.3
3587868,3383,1235.0,6367,1.35154,120.3
3589581,3384,1440.0,6859,1.32624,120.3
3590598,3385,575.0,4103,1.3348,120.3
3591463,3386,600.0,3465,1.32601,120.3
3593090,3387,1145.0,6541,1.36811,120.3
3595716,3388,1860.0,10531,1.39715,120.3
3596842,3389,780.0,4533,1.36081,120.3
3598681,3390,1710.0,7397,1.36776,120.3
3599457,3391,600.0,3129,1.38494,120.3
3601386,3392,1440.0,7731,1.38236,120.3
3603161,3393,1240.0,7117,1.35597,120.3
3604439,3394,980.0,5127,1.36074,120.3
3605761,3395,1055.0,5309,1.34633,120.3
3607336,3396,1260.0,6315,1.36291,120.3
3608520,3397,885.0,4773,1.34883,120.3
3609939,3398,1150.0,5711,1.32737,120.4
3611549,3399,1205.0,6474,1.3422,120.4
3614080,3400,1735.0,10137,1.37847,120.4
3616112,3401,1825.0,8161,1.35949,120.4
3617119,3402,455.0,4057,1.35169,120.4
3618081,3403,605.0,3863,1.3389,120.4
3619829,3404,1200.0,7019,1.36834,120.4
3621172,3405,960.0,5387,1.38582,120.4
3622710,3406,1110.0,6169,1.35449,120.4
3623907,3407,960.0,4805,1.34426,120.4
3625400,3408,1120.0,5991,1.35684,120.4
3627300,3409,1445.0,7629,1.35028,120.4
3629261,3410,1525.0,7879,1.33725,120.4
3630898,3411,1170.0,6581,1.36187,120.4
3632457,3412,1375.0,6267,1.39918,120.4
3633880,3413,1175.0,5723,1.40813,120.4
3635900,3414,1465.0,8103,1.39592,120.4
3637004,3415,605.0,4443,1.40046,120.4
3638793,3416,1400.0,7179,1.40091,120.4
3639768,3417,575.0,3917,1.38583,120.4
3641824,3418,1585.0,8259,1.39885,120.4
3643017,3419,750.0,4795,1.41768,120.4
3644362,3420,1025.0,5397,1.42557,120.5
3645228,3421,600.0,3485,1.42091,120.5
3646505,3422,970.0,5141,1.42165,120.5
3648032,3423,1300.0,6147,1.42695,120.5
3649183,3424,515.0,4625,1.43098,120.5
3650535,3425,915.0,5425,1.41981,120.5
3652145,3426,1170.0,6462,1.40636,120.5
3653239,3427,915.0,4413,1.39672,120.5
3655958,3428,2115.0,10909,1.37761,120.5
3656840,3429,540.0,3561,1.37468,120.5
3658625,3430,1230.0,7163,1.39122,120.5
3659487,3431,480.0,3487,1.40045,120.5
3660964,3432,1120.0,5931,1.41777,120.5
3662672,3433,1230.0,6849,1.44792,120.5
3663612,3434,605.0,3785,1.43618,120.5
3665288,3435,1260.0,6729,1.41843,120.5
3666866,3436,1250.0,6345,1.3924,120.5
3668463,3437,1090.0,6409,1.43192,120.5
3669833,3438,890.0,5499,1.41868,120.5
3671744,3439,1405.0,7680,1.42128,120.5
3674433,3440,2375.0,10787,1.40864,120.5
3676882,3441,1790.0,9821,1.41428,120.5
3678737,3442,1405.0,7451,1.42832,120.5
3681700,3443,2155.0,11868,1.40945,120.5
3683099,3444,930.0,5621,1.42177,120.5
3684447,3445,1140.0,5425,1.41274,120.5
3685682,3446,890.0,4979,1.41506,120.5
3687421,3447,1230.0,6979,1.39722,120.5
3689432,3448,1235.0,8071,1.39371,120.5
3690916,3449,1145.0,5975,1.4215,120.5
3691610,3450,480.0,2785,1.41325,120.5
3693181,3451,1165.0,6313,1.41005,120.6
3694086,3452,580.0,3639,1.41262,120.6
3695373,3453,720.0,5175,1.43224,120.6
3697329,3454,1460.0,7837,1.41257,120.6
3699101,3455,1205.0,7105,1.39997,120.6
3701067,3456,1235.0,7879,1.39098,120.5
3701782,3457,615.0,2889,1.39522,120.6
3702621,3458,800.0,3383,1.39191,120.6
3704708,3459,1145.0,8371,1.41858,120.6
3706078,3460,1050.0,5515,1.40473,120.6
3707685,3461,1150.0,6451,1.39388,120.6
3708589,3462,500.0,3655,1.39532,120.6
3710364,3463,1230.0,7111,1.39914,120.6
3710936,3464,350.0,2299,1.38924,120.6
3711894,3465,610.0,3853,1.40124,120.6
3713711,3466,1480.0,7307,1.41314,120.6
3716024,3467,1690.0,9287,1.42792,120.6
3717754,3468,1150.0,6957,1.41326,120.6
3719528,3469,1230.0,7111,1.42974,120.6
3720209,3470,415.0,2753,1.4249,120.6
3722221,3471,1235.0,8079,1.45345,120.6
3724323,3472,1815.0,8445,1.46047,120.6
3725709,3473,1220.0,5583,1.44347,120.6
3727070,3474,940.0,5457,1.43619,120.6
3728545,3475,1180.0,5917,1.42112,120.6
3729883,3476,1410.0,5358,1.41156,120.6
3731596,3477,1205.0,6874,1.41901,120.6
3733217,3478,1230.0,6501,1.44257,120.6
3735210,3479,1535.0,8009,1.42717,120.6
3736766,3480,1230.0,6237,1.42853,120.6
3738129,3481,1235.0,5483,1.42205,120.6
3738962,3482,420.0,3347,1.42601,120.6
3740287,3483,1130.0,5315,1.43772,120.6
3742046,3484,1230.0,7047,1.44615,120.6
3744277,3485,1680.0,8954,1.45834,120.6
3745837,3486,1100.0,6279,1.44244,120.6
3746756,3487,575.0,3685,1.43419,120.6
3748398,3488,1015.0,6583,1.43304,120.6
3750641,3489,1830.0,8995,1.43815,120.6
3753001,3490,1745.0,9457,1.4307,120.6
3754266,3491,1175.0,5081,1.43021,120.6
3755042,3492,745.0,3126,1.43336,120.6
3756421,3493,975.0,5543,1.43406,120.6
3758081,3494,1230.0,6667,1.40421,120.6
3759796,3495,1235.0,6887,1.39411,120.6
3761457,3496,1170.0,6663,1.39502,120.6
3764096,3497,2210.0,10567,1.40037,120.6
3764926,3498,740.0,3329,1.39899,120.6
3766474,3499,1175.0,6203,1.37182,120.6
3768115,3500,1365.0,6577,1.37084,120.6
3769638,3501,1060.0,6123,1.39347,120.6
3771007,3502,920.0,5509,1.39266,120.6
3771817,3503,530.0,3279,1.39851,120.6
3773413,3504,1240.0,6403,1.40121,120.6
3774386,3505,810.0,3927,1.39111,120.7
3775801,3506,1215.0,5687,1.37602,120.7
3777887,3507,1555.0,8354,1.36656,120.7
3779543,3508,1480.0,6651,1.38233,120.7
3780972,3509,1175.0,5727,1.39003,120.7
3782054,3510,525.0,4334,1.41418,120.7
3783711,3511,1200.0,6643,1.41987,120.7
3785670,3512,1750.0,7861,1.40678,120.7
3787256,3513,1200.0,6362,1.38839,120.7
3788137,3514,805.0,3545,1.37522,120.7
3789919,3515,1180.0,7142,1.40146,120.7
3790889,3516,605.0,3909,1.40536,120.7
3792536,3517,1360.0,6597,1.41426,120.7
3794168,3518,1230.0,6543,1.43185,120.7
3794929,3519,605.0,3073,1.43887,120.7
3795621,3520,575.0,2803,1.43684,120.7
3798023,3521,1790.0,9644,1.39325,120.7
3799765,3522,1155.0,6981,1.3951,120.7
3801215,3523,1170.0,5822,1.40886,120.7
3802199,3524,565.0,3949,1.40933,120.7
3803743,3525,1150.0,6195,1.38926,120.7
3805199,3526,1400.0,5844,1.37915,120.7
3806689,3527,1125.0,5993,1.40418,120.7
3809021,3528,1955.0,9363,1.41054,120.7
3811142,3529,1400.0,8519,1.4242,120.7
3812990,3530,1570.0,7427,1.42496,120.7
3814207,3531,790.0,4907,1.39698,120.7
3815713,3532,1430.0,6045,1.38823,120.7
3817147,3533,1230.0,5759,1.40278,120.7
3818522,3534,1310.0,5535,1.39726,120.7
3819156,3535,470.0,2573,1.39133,120.7
3821295,3536,2000.0,8585,1.39118,120.7
3823394,3537,1785.0,8435,1.39518,120.7
3824328,3538,570.0,3761,1.39875,120.7
3825855,3539,1015.0,6135,1.4,120.7
3827315,3540,1240.0,5871,1.38426,120.7
3828485,3541,965.0,4709,1.38549,120.7
3830342,3542,1235.0,7461,1.42434,120.7
3831882,3543,1060.0,6187,1.42398,120.7
3833937,3544,1505.0,8247,1.41522,120.7
3836193,3545,1625.0,9057,1.40046,120.7
3838132,3546,1350.0,7771,1.40324,120.7
3839929,3547,1200.0,7209,1.40296,120.7
3840851,3548,595.0,3706,1.41592,120.7
3842699,3549,1340.0,7407,1.40598,120.7
3845136,3550,1790.0,9769,1.3847,120.8
3845872,3551,585.0,2967,1.39764,120.8
3847102,3552,1085.0,4951,1.39931,120.8
3848832,3553,1140.0,6949,1.38432,120.8
3850443,3554,1235.0,6477,1.37105,120.8
3852037,3555,1170.0,6389,1.35646,120.8
3853471,3556,1120.0,5759,1.3645,120.8
3855314,3557,1200.0,7401,1.3884,120.8
3857046,3558,1210.0,6954,1.40365,120.8
3858714,3559,1630.0,6689,1.3925,120.8
3860201,3560,1405.0,5967,1.37633,120.8
3862279,3561,1400.0,8341,1.40317,120.8
3863819,3562,1430.0,6187,1.42217,120.8
3866506,3563,2065.0,10789,1.35564,120.8
3867665,3564,1015.0,4639,1.34093,120.8
3869351,3565,1165.0,6767,1.3493,120.8
3870973,3566,1230.0,6501,1.33793,120.8
3872569,3567,1180.0,6409,1.33902,120.8
3874124,3568,1200.0,6229,1.34343,120.8
3875157,3569,545.0,4151,1.3509,120.8
3876830,3570,1095.0,6721,1.33339,120.8
3878392,3571,1330.0,6269,1.35336,120.8
3879681,3572,1020.0,5179,1.38178,120.8
3881059,3573,1370.0,5548,1.42249,120.8
3882860,3574,1555.0,7211,1.39318,120.8
3884736,3575,1445.0,7517,1.36323,120.8
3886583,3576,1365.0,7399,1.37009,120.8
3888119,3577,1205.0,6157,1.3893,120.8
3888832,3578,510.0,2889,1.3767,120.8
3890184,3579,1085.0,5425,1.40237,120.8
3891497,3580,1070.0,5279,1.39616,120.8
3892378,3581,775.0,3543,1.3973,120.8
3894630,3582,1515.0,9041,1.36692,120.8
3895709,3583,630.0,4335,1.38395,120.8
3896950,3584,955.0,4993,1.36505,120.8
3898568,3585,1140.0,6485,1.39338,120.8
3899363,3586,575.0,3207,1.39647,120.8
3900196,3587,575.0,3351,1.37778,120.8
3901450,3588,1170.0,5047,1.39535,120.8
3902762,3589,1230.0,5267,1.38179,120.8
3903327,3590,460.0,2289,1.36301,120.8
3905084,3591,1210.0,7038,1.37094,120.8
3907087,3592,1515.0,8045,1.39981,120.8
3907753,3593,580.0,2682,1.41252,120.8
3909788,3594,1480.0,8161,1.40916,120.8
3912149,3595,1695.0,9479,1.4107,120.8
3913705,3596,1240.0,6249,1.43417,120.8
3914948,3597,1015.0,4999,1.42921,120.8
3916370,3598,1100.0,5707,1.4179,120.9
3917695,3599,995.0,5315,1.41891,120.9
3919213,3600,1075.0,6107,1.43834,120.9
3920412,3601,835.0,4827,1.46167,120.9
3921630,3602,990.0,4885,1.46163,120.9
3923110,3603,1200.0,5951,1.46265,120.9
3924365,3604,1015.0,5037,1.46453,120.9
3926013,3605,1360.0,6629,1.44509,120.9
3927523,3606,1370.0,6055,1.44594,120.9
3930086,3607,1965.0,10291,1.4275,120.9
3931546,3608,1200.0,5878,1.42819,120.9
3933417,3609,1200.0,7513,1.41028,120.9
3935263,3610,1805.0,7402,1.39199,120.9
3937516,3611,1845.0,9039,1.40788,120.9
3938284,3612,610.0,3097,1.40693,120.9
3939950,3613,1375.0,6696,1.41484,120.9
3942030,3614,1530.0,8347,1.42488,120.9
3943521,3615,1100.0,5995,1.42748,120.9
3945048,3616,1240.0,6147,1.41937,120.9
3946572,3617,1230.0,6113,1.44842,120.9
3948662,3618,1525.0,8381,1.43038,120.9
3950233,3619,1045.0,6297,1.41966,120.9
3951936,3620,1145.0,6845,1.43065,120.9
3953476,3621,1315.0,6199,1.43402,120.9
3954328,3622,525.0,3413,1.44424,120.9
3955849,3623,1600.0,6103,1.41884,120.9
3957467,3624,1125.0,6485,1.41193,120.9
3959025,3625,1170.0,6251,1.40858,120.9
3960836,3626,1440.0,7267,1.44434,120.9
3961776,3627,725.0,3766,1.47151,120.9
3962648,3628,580.0,3519,1.46051,120.9
3964719,3629,1915.0,8297,1.43131,120.9
3965976,3630,1180.0,5065,1.40368,120.9
3966899,3631,575.0,3699,1.42739,120.9
3968621,3632,1405.0,6912,1.44618,120.9
3970167,3633,1235.0,6207,1.43107,121.0
3972882,3634,2080.0,10869,1.40719,121.0
3974885,3635,1700.0,8043,1.44002,121.0
3976570,3636,1175.0,6757,1.41533,121.0
3977920,3637,1240.0,5426,1.41584,121.0
3979330,3638,1050.0,5651,1.42142,121.0
3980218,3639,600.0,3571,1.43639,121.0
3981967,3640,1385.0,7036,1.42982,121.0
3983453,3641,1525.0,5969,1.43186,121.0
3984857,3642,1195.0,5647,1.46138,121.0
3985643,3643,575.0,3159,1.46369,121.0
3988187,3644,2265.0,10215,1.42612,121.0
3990028,3645,1375.0,7399,1.41564,121.0
3990948,3646,610.0,3697,1.42066,121.0
3992540,3647,1370.0,6396,1.41435,121.0
3994391,3648,1230.0,7439,1.39916,121.0
3995246,3649,600.0,3449,1.39456,121.0
3997026,3650,1240.0,7143,1.38778,121.0
3998711,3651,1320.0,6777,1.38329,121.0
